Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20122013","2012-2013","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20122014","2012-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2013","2013","%","97.3","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20132014","2013-2014","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20132015","2013-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2014","2014","%","97.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20142015","2014-2015","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20142016","2014-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2015","2015","%","97.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20152016","2015-2016","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20152017","2015-2017","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2016","2016","%","98","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20162018","2016-2018","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2017","2017","%","98.5","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20172019","2017-2019","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2018","2018","%","98.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","20182020","2018-2020","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2019","2019","%","98.9","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21047","Percentage of population using at least basic drinking water services (percent)","2020","2020","%","99","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","19992001","1999-2001","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2000","2000","%","35.7","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20002002","2000-2002","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2001","2001","%","36.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20012003","2001-2003","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2002","2002","%","36.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20022004","2002-2004","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2003","2003","%","37","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20032005","2003-2005","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2004","2004","%","37.4","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20042006","2004-2006","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2005","2005","%","37.8","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20052007","2005-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2006","2006","%","38.2","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20062007","2006-2007","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20062008","2006-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2007","2007","%","38.6","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20072008","2007-2008","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20072009","2007-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","2008","2008","%","39.1","X","International reliable sources",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20082009","2008-2009","","","","",""
"FS","Suite of Food Security Indicators","21","Brazil","6121","Value","21046","Percentage of population using safely managed sanitation services (Percent)","20082010","2008-2010","","","","",""
